a_hat,N_hat,Nu_hat,No,trial,T,alpha,N,type
-999.0,401.9898986816406,186.98989868164062,215,1059,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,538.410888671875,254.410888671875,284,1059,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,676.6533813476562,339.65338134765625,337,1059,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,261.5001983642578,147.5001983642578,114,106,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,462.6481628417969,256.6481628417969,206,106,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,603.1987152099609,324.19871520996094,279,106,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,630.4338073730469,302.4338073730469,328,106,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.04666137695312,134.04666137695312,108,1060,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,410.08441162109375,208.08441162109375,202,1060,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,570.1862812042236,297.18628120422363,273,1060,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,725.3260536193848,403.32605361938477,322,1060,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,228.4333038330078,119.43330383300781,109,1061,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,372.05657958984375,168.05657958984375,204,1061,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,656.6119613647461,388.6119613647461,268,1061,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,752.7181091308594,428.7181091308594,324,1061,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,225.0902557373047,116.09025573730469,109,1062,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,526.2978363037109,321.29783630371094,205,1062,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,587.0526103973389,306.05261039733887,281,1062,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,723.5021457672119,386.5021457672119,337,1062,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.95449829101562,132.95449829101562,106,1063,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.58241271972656,197.58241271972656,203,1063,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,532.9133033752441,262.91330337524414,270,1063,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,616.5256118774414,292.5256118774414,324,1063,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.58424377441406,131.58424377441406,110,1064,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,340.97403717041016,139.97403717041016,201,1064,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,549.0439109802246,270.0439109802246,279,1064,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,615.0736331939697,290.0736331939697,325,1064,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,202.45590209960938,102.45590209960938,100,1065,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,424.51513671875,228.51513671875,196,1065,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,555.6548118591309,277.65481185913086,278,1065,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,657.4770660400391,329.47706604003906,328,1065,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.9691390991211,129.9691390991211,113,1066,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,393.7173709869385,172.71737098693848,221,1066,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,567.0125961303711,275.0125961303711,292,1066,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,671.547327041626,330.547327041626,341,1066,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,259.42845153808594,145.42845153808594,114,1067,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,364.9718322753906,152.97183227539062,212,1067,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,465.17058181762695,179.17058181762695,286,1067,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,632.7039203643799,289.7039203643799,343,1067,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,250.5807113647461,135.5807113647461,115,1068,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,459.33162689208984,246.33162689208984,213,1068,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,607.8085308074951,320.8085308074951,287,1068,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,707.2566070556641,375.25660705566406,332,1068,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,263.8641357421875,146.8641357421875,117,1069,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,376.08289337158203,159.08289337158203,217,1069,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,473.45801544189453,190.45801544189453,283,1069,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,648.003360748291,317.003360748291,331,1069,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,210.57342529296875,104.57342529296875,106,107,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,398.9288864135742,191.92888641357422,207,107,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,608.6722106933594,330.6722106933594,278,107,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,659.9023170471191,336.90231704711914,323,107,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,266.2578430175781,150.25784301757812,116,1070,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,343.5756072998047,126.57560729980469,217,1070,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,507.4611473083496,221.4611473083496,286,1070,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,654.8760414123535,320.8760414123535,334,1070,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,262.224853515625,146.224853515625,116,1071,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,332.68304443359375,116.68304443359375,216,1071,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,517.4569206237793,231.4569206237793,286,1071,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,633.5512828826904,304.55128288269043,329,1071,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,260.13275146484375,145.13275146484375,115,1072,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,388.3163833618164,167.3163833618164,221,1072,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,531.151741027832,247.15174102783203,284,1072,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,701.9867744445801,375.9867744445801,326,1072,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,232.86593627929688,124.86593627929688,108,1073,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,404.9312744140625,196.9312744140625,208,1073,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,496.45657539367676,211.45657539367676,285,1073,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,714.6769866943359,372.67698669433594,342,1073,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,292.4428939819336,181.4428939819336,111,1074,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,337.16480255126953,136.16480255126953,201,1074,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,567.5462875366211,301.5462875366211,266,1074,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,698.4586429595947,383.4586429595947,315,1074,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.16094970703125,137.16094970703125,110,1075,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.5460605621338,179.5460605621338,221,1075,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,575.9357299804688,287.93572998046875,288,1075,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,584.900707244873,250.90070724487305,334,1075,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,252.2930908203125,140.2930908203125,112,1076,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,407.1048278808594,193.10482788085938,214,1076,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,532.9165573120117,248.91655731201172,284,1076,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,658.6419677734375,338.6419677734375,320,1076,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,254.79180908203125,140.79180908203125,114,1077,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,401.4756774902344,191.47567749023438,210,1077,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,488.9293632507324,202.92936325073242,286,1077,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,708.975341796875,374.975341796875,334,1077,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,231.02584838867188,125.02584838867188,106,1078,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,399.3607177734375,183.3607177734375,216,1078,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,593.4339866638184,311.43398666381836,282,1078,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,803.2160339355469,467.2160339355469,336,1078,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,227.76663970947266,124.76663970947266,103,1079,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,372.69925689697266,171.69925689697266,201,1079,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,572.6060028076172,299.6060028076172,273,1079,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,643.3773746490479,320.37737464904785,323,1079,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.69276428222656,135.69276428222656,113,108,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,409.28417205810547,198.28417205810547,211,108,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,568.9149131774902,291.91491317749023,277,108,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,685.573860168457,361.57386016845703,324,108,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.26288604736328,135.26288604736328,109,1080,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,429.7716522216797,219.7716522216797,210,1080,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,469.68767166137695,199.68767166137695,270,1080,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,582.5836181640625,262.5836181640625,320,1080,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.04708862304688,130.04708862304688,108,1081,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,405.949462890625,193.949462890625,212,1081,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,524.8795509338379,254.8795509338379,270,1081,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,658.7565727233887,336.7565727233887,322,1081,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,205.0267333984375,98.0267333984375,107,1082,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,418.2985534667969,206.29855346679688,212,1082,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,538.9205455780029,263.92054557800293,275,1082,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,784.957275390625,464.957275390625,320,1082,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.70943450927734,129.70943450927734,109,1083,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,419.03804779052734,210.03804779052734,209,1083,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,589.9952125549316,323.99521255493164,266,1083,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,761.782154083252,447.78215408325195,314,1083,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,214.48680114746094,108.48680114746094,106,1084,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,395.17327880859375,179.17327880859375,216,1084,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,517.6028156280518,234.60281562805176,283,1084,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,738.7031650543213,393.7031650543213,345,1084,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.93333435058594,135.93333435058594,111,1085,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,383.9026641845703,169.9026641845703,214,1085,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,534.400957107544,245.40095710754395,289,1085,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,664.7036457061768,329.70364570617676,335,1085,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,234.5987548828125,126.5987548828125,108,1086,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,407.0128936767578,204.0128936767578,203,1086,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,534.3474063873291,265.3474063873291,269,1086,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,689.2024059295654,370.20240592956543,319,1086,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,208.98715209960938,100.98715209960938,108,1087,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,394.02648162841797,191.02648162841797,203,1087,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,624.6743392944336,359.6743392944336,265,1087,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,728.9428787231445,406.94287872314453,322,1087,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,235.7305908203125,125.7305908203125,110,1088,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,421.88514709472656,201.88514709472656,220,1088,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,541.1488780975342,244.14887809753418,297,1088,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,744.8752632141113,398.8752632141113,346,1088,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.66514587402344,131.66514587402344,111,1089,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,363.46775817871094,160.46775817871094,203,1089,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,519.9319000244141,251.93190002441406,268,1089,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,737.2631492614746,419.2631492614746,318,1089,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,239.07866668701172,130.07866668701172,109,109,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,350.4590377807617,137.45903778076172,213,109,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,548.2239685058594,252.22396850585938,296,109,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,722.3774795532227,375.37747955322266,347,109,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,230.31121826171875,126.31121826171875,104,1090,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,397.5596466064453,190.5596466064453,207,1090,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,593.0504665374756,326.0504665374756,267,1090,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,697.9512252807617,378.9512252807617,319,1090,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.4984130859375,139.4984130859375,112,1091,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,405.906982421875,190.906982421875,215,1091,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,527.9809036254883,249.98090362548828,278,1091,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,654.7383499145508,336.7383499145508,318,1091,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,234.054931640625,126.054931640625,108,1092,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,399.3106384277344,195.31063842773438,204,1092,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,636.3683891296387,358.3683891296387,278,1092,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,650.760856628418,318.76085662841797,332,1092,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.32901000976562,138.32901000976562,109,1093,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,389.25179290771484,178.25179290771484,211,1093,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,540.247652053833,257.247652053833,283,1093,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,651.3021659851074,317.3021659851074,334,1093,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.64419555664062,132.64419555664062,110,1094,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,442.7809371948242,231.78093719482422,211,1094,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,551.8840160369873,274.8840160369873,277,1094,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,698.9259243011475,373.92592430114746,325,1094,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,292.7325210571289,181.7325210571289,111,1095,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,446.8451690673828,244.8451690673828,202,1095,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,538.9121322631836,270.9121322631836,268,1095,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,672.5595951080322,347.5595951080322,325,1095,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,260.7312698364258,149.73126983642578,111,1096,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,453.0814208984375,245.0814208984375,208,1096,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,734.450798034668,464.45079803466797,270,1096,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,642.5862312316895,332.58623123168945,310,1096,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,212.78772735595703,105.78772735595703,107,1097,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,346.9271240234375,132.9271240234375,214,1097,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,578.0083179473877,299.0083179473877,279,1097,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,774.4426918029785,444.4426918029785,330,1097,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,250.64388275146484,135.64388275146484,115,1098,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,417.26210021972656,200.26210021972656,217,1098,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,553.1561279296875,265.1561279296875,288,1098,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,691.3472518920898,354.34725189208984,337,1098,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.37297821044922,131.37297821044922,111,1099,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,395.218017578125,171.218017578125,224,1099,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,470.6011772155762,180.60117721557617,290,1099,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,624.9326477050781,288.9326477050781,336,1099,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,263.955322265625,155.955322265625,108,11,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,441.33296966552734,226.33296966552734,215,11,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,570.3756866455078,291.3756866455078,279,11,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,668.7079620361328,339.7079620361328,329,11,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.5230712890625,143.5230712890625,112,110,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,394.732421875,185.732421875,209,110,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,537.1817588806152,262.18175888061523,275,110,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,740.2588367462158,415.2588367462158,325,110,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,207.98831939697266,98.98831939697266,109,1100,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,419.55013275146484,206.55013275146484,213,1100,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,621.8979721069336,327.8979721069336,294,1100,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,655.8459949493408,310.8459949493408,345,1100,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.24391174316406,128.24391174316406,114,1101,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,373.7195129394531,155.71951293945312,218,1101,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,471.80091857910156,184.80091857910156,287,1101,15,0.5,1000.0,Pseudolikelihood one-parameter
